age,sex,education,income,emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
24.0,0,2,78982.0,1,6000.0,5.42,0.08,3.0,699,1,1,0,0,0,0,0,0,0,0,1,0
30.0,1,1,46875.0,11,1600.0,13.49,0.03,10.0,532,1,0,0,0,1,1,0,0,0,0,0,0
23.0,0,3,49058.0,1,6000.0,10.65,0.12,4.0,633,1,1,0,0,0,1,0,0,0,0,0,0
41.0,0,0,67060.0,19,9000.0,5.99,0.13,17.0,601,1,1,0,0,0,0,0,0,0,1,0,0
30.0,0,0,94428.0,8,7000.0,6.54,0.07,5.0,622,1,0,0,0,1,0,0,0,0,1,0,0
33.0,1,2,136042.0,12,5000.0,12.69,0.04,5.0,660,0,0,0,1,0,0,0,0,0,1,0,0
25.0,1,1,59724.0,2,6000.0,11.01,0.1,2.0,677,0,0,0,0,1,0,1,0,0,0,0,0
40.0,1,0,103154.0,16,10000.0,12.87,0.1,11.0,644,1,1,0,0,0,0,1,0,0,0,0,0
28.0,1,0,72849.0,2,6000.0,6.66,0.08,9.0,619,1,1,0,0,0,0,0,1,0,0,0,0
31.0,0,1,60970.0,8,10000.0,12.69,0.16,8.0,615,1,0,0,0,1,0,0,0,1,0,0,0
36.0,1,0,38135.0,13,5500.0,12.53,0.14,15.0,572,1,0,0,0,1,0,0,0,0,1,0,0
23.0,0,1,34433.0,0,7500.0,11.01,0.22,3.0,558,1,0,0,1,0,0,1,0,0,0,0,0
21.0,1,2,45127.0,0,7200.0,13.61,0.16,4.0,568,1,0,0,1,0,0,1,0,0,0,0,0
22.0,0,2,122176.0,0,1475.0,5.79,0.01,3.0,699,0,0,0,0,1,0,1,0,0,0,0,0
24.0,1,2,55068.0,2,11200.0,12.04,0.2,3.0,624,0,0,0,0,1,0,0,0,1,0,0,0
21.0,0,2,27493.0,2,4000.0,15.05,0.15,4.0,528,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1,0,51678.0,0,1501.0,5.91,0.03,4.0,655,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1,1,97253.0,0,14387.0,10.9,0.15,5.0,710,0,0,0,0,1,0,0,0,0,0,1,0
30.0,1,2,97259.0,4,11000.0,11.01,0.11,6.0,673,1,1,0,0,0,0,0,1,0,0,0,0
26.0,1,1,53898.0,3,14105.0,12.57,0.26,4.0,661,1,0,0,1,0,0,0,0,0,0,1,0
22.0,1,2,45852.0,0,3600.0,11.71,0.08,2.0,651,1,1,0,0,0,0,0,0,1,0,0,0
25.0,0,0,103224.0,6,12000.0,14.65,0.12,4.0,623,1,1,0,0,0,0,1,0,0,0,0,0
22.0,0,1,44494.0,3,5075.0,11.01,0.11,2.0,550,1,0,0,0,1,1,0,0,0,0,0,0
41.0,1,1,99377.0,19,12000.0,7.51,0.12,17.0,688,1,1,0,0,0,0,0,1,0,0,0,0
25.0,0,2,311952.0,0,20000.0,14.42,0.06,2.0,661,1,1,0,0,0,0,0,1,0,0,0,0
24.0,1,0,58146.0,2,9788.0,10.41,0.17,3.0,610,1,0,0,1,0,0,0,0,0,0,1,0
33.0,1,0,105438.0,11,9000.0,17.93,0.09,7.0,629,1,1,0,0,0,0,0,0,0,0,1,0
30.0,0,3,62232.0,9,4869.0,12.16,0.08,10.0,648,1,0,0,0,1,0,0,0,1,0,0,0
30.0,0,2,63589.0,5,3200.0,6.99,0.05,8.0,577,1,1,0,0,0,0,0,0,0,1,0,0
28.0,0,0,66960.0,6,13000.0,10.99,0.19,8.0,635,0,0,0,0,1,0,1,0,0,0,0,0
27.0,0,1,35186.0,7,2400.0,6.39,0.07,8.0,695,1,1,0,0,0,0,0,0,0,1,0,0
23.0,1,0,25459.0,4,3000.0,11.46,0.12,4.0,638,0,0,0,0,1,1,0,0,0,0,0,0
25.0,1,0,138915.0,2,5000.0,13.49,0.04,3.0,680,1,1,0,0,0,1,0,0,0,0,0,0
28.0,0,1,51512.0,4,15000.0,12.77,0.29,8.0,624,1,1,0,0,0,0,1,0,0,0,0,0
35.0,1,1,119121.0,11,15000.0,7.88,0.13,5.0,570,1,1,0,0,0,0,0,0,0,1,0,0
23.0,1,0,91109.0,2,12000.0,6.92,0.13,4.0,603,1,1,0,0,0,1,0,0,0,0,0,0
45.0,1,0,43060.0,20,10000.0,8.49,0.23,11.0,614,1,0,0,0,1,1,0,0,0,0,0,0
21.0,1,1,44384.0,1,12000.0,9.99,0.27,4.0,592,1,0,0,1,0,0,0,0,0,1,0,0
26.0,1,2,108871.0,1,15000.0,11.01,0.14,3.0,607,1,0,0,0,1,0,0,0,0,1,0,0
22.0,0,2,51556.0,1,3000.0,12.69,0.06,2.0,645,1,0,0,0,1,1,0,0,0,0,0,0
28.0,1,3,54991.0,5,12000.0,5.42,0.22,10.0,629,0,0,0,0,1,0,1,0,0,0,0,0
24.0,1,2,57231.0,0,6000.0,7.38,0.1,2.0,638,0,0,0,0,1,0,0,0,1,0,0,0
23.0,1,2,30036.0,0,5000.0,10.38,0.17,4.0,594,1,0,0,1,0,0,0,0,0,0,1,0
32.0,1,3,147351.0,11,10000.0,8.59,0.07,9.0,657,1,1,0,0,0,0,0,1,0,0,0,0
21.0,1,0,54848.0,0,7200.0,9.38,0.13,4.0,451,1,0,0,0,1,0,0,0,0,1,0,0
27.0,0,1,193811.0,7,8000.0,11.36,0.04,9.0,617,1,1,0,0,0,1,0,0,0,0,0,0
22.0,0,0,73185.0,0,16800.0,14.65,0.23,4.0,637,1,0,0,0,1,0,0,0,1,0,0,0
33.0,0,0,106358.0,11,9000.0,14.54,0.08,9.0,614,1,0,0,0,1,0,0,0,0,0,1,0
37.0,1,1,30023.0,16,5000.0,14.65,0.17,15.0,629,1,0,0,0,1,1,0,0,0,0,0,0
28.0,0,3,96670.0,5,20000.0,13.92,0.21,7.0,628,0,0,0,0,1,0,0,0,0,1,0,0
22.0,1,0,67175.0,0,12000.0,9.63,0.18,4.0,569,1,1,0,0,0,0,1,0,0,0,0,0
23.0,1,1,55073.0,0,13500.0,7.88,0.25,3.0,631,1,0,0,0,1,0,1,0,0,0,0,0
33.0,1,3,43149.0,8,10000.0,10.99,0.23,9.0,565,1,1,0,0,0,0,1,0,0,0,0,0
27.0,1,3,97268.0,3,20000.0,10.59,0.21,9.0,696,0,0,0,0,1,0,1,0,0,0,0,0
21.0,0,3,61188.0,0,8300.0,8.9,0.14,4.0,651,0,0,0,0,1,1,0,0,0,0,0,0
33.0,1,0,85214.0,13,18000.0,11.89,0.21,9.0,624,0,0,0,0,1,0,1,0,0,0,0,0
23.0,1,2,39549.0,3,6500.0,8.59,0.16,2.0,653,0,0,0,1,0,0,0,0,0,0,1,0
25.0,0,0,115077.0,1,6500.0,7.14,0.06,3.0,536,1,1,0,0,0,0,1,0,0,0,0,0
25.0,0,0,50404.0,2,7606.0,10.86,0.15,4.0,673,1,0,0,0,1,0,0,0,0,0,1,0
37.0,1,0,108745.0,15,22000.0,8.88,0.2,12.0,680,0,1,0,0,0,1,0,0,0,0,0,0
27.0,1,2,52839.0,2,5000.0,13.61,0.09,6.0,702,1,0,0,0,1,0,0,0,1,0,0,0
31.0,1,2,120889.0,7,14400.0,12.54,0.12,8.0,635,1,0,0,0,1,0,1,0,0,0,0,0
24.0,0,1,53975.0,1,3500.0,12.69,0.06,2.0,561,1,0,0,0,1,0,1,0,0,0,0,0
33.0,1,2,26898.0,12,6500.0,11.01,0.24,10.0,642,0,0,0,0,1,0,1,0,0,0,0,0
24.0,1,0,58453.0,1,10000.0,14.19,0.17,4.0,538,1,1,0,0,0,0,0,0,0,1,0,0
34.0,0,3,60905.0,11,4000.0,8.9,0.07,7.0,721,0,1,0,0,0,1,0,0,0,0,0,0
34.0,1,1,150838.0,11,20000.0,9.68,0.13,7.0,576,1,1,0,0,0,1,0,0,0,0,0,0
26.0,1,4,70598.0,7,12000.0,9.91,0.17,3.0,571,1,0,0,0,1,1,0,0,0,0,0,0
23.0,0,2,68294.0,0,12000.0,10.75,0.18,3.0,651,1,0,0,0,1,0,0,0,0,1,0,0
24.0,0,1,59053.0,0,11000.0,9.29,0.19,4.0,574,1,0,0,0,1,0,0,0,1,0,0,0
26.0,1,2,61029.0,6,2000.0,11.0,0.03,5.0,655,0,1,0,0,0,0,1,0,0,0,0,0
25.0,1,3,72691.0,3,15000.0,15.84,0.21,5.0,649,0,1,0,0,0,0,0,0,0,0,1,0
23.0,0,1,37183.0,0,6400.0,6.99,0.17,4.0,626,0,0,0,0,1,0,1,0,0,0,0,0
26.0,1,2,66967.0,2,3000.0,6.76,0.04,2.0,650,0,1,0,0,0,0,0,0,1,0,0,0
33.0,0,3,67932.0,10,12000.0,6.62,0.18,6.0,709,0,1,0,0,0,0,0,0,1,0,0,0
24.0,0,0,78829.0,4,10000.0,8.59,0.13,3.0,578,1,1,0,0,0,0,0,0,1,0,0,0
24.0,0,1,81278.0,1,16000.0,12.69,0.2,2.0,604,1,0,0,1,0,0,0,0,1,0,0,0
23.0,0,1,47706.0,0,10000.0,13.49,0.21,3.0,634,1,1,0,0,0,0,0,0,0,0,1,0
33.0,1,2,70433.0,9,17500.0,13.57,0.25,10.0,622,1,0,0,0,1,1,0,0,0,0,0,0
34.0,1,0,31169.0,9,3730.0,12.45,0.12,7.0,597,1,0,0,0,1,1,0,0,0,0,0,0
36.0,0,0,38367.0,14,7100.0,8.9,0.19,12.0,679,1,0,0,0,1,0,0,0,0,0,1,0
27.0,1,2,31114.0,5,4000.0,11.01,0.13,9.0,674,1,0,0,1,0,0,0,0,0,1,0,0
23.0,0,0,73093.0,0,7200.0,11.01,0.1,2.0,611,0,1,0,0,0,1,0,0,0,0,0,0
30.0,0,2,60756.0,6,5600.0,12.04,0.09,6.0,668,1,0,0,0,1,0,0,0,1,0,0,0
32.0,1,1,96865.0,10,7500.0,6.04,0.08,10.0,601,0,1,0,0,0,0,1,0,0,0,0,0
27.0,1,2,82535.0,5,6000.0,7.73,0.07,4.0,662,0,1,0,0,0,0,1,0,0,0,0,0
70.0,1,1,49419.0,46,3600.0,15.23,0.07,19.0,712,0,0,0,0,1,0,0,0,1,0,0,0
23.0,0,0,77666.0,0,2100.0,6.03,0.03,2.0,625,1,1,0,0,0,0,1,0,0,0,0,0
31.0,0,3,91455.0,8,14000.0,11.99,0.15,6.0,588,1,0,0,0,1,0,0,0,1,0,0,0
35.0,0,1,54870.0,14,6500.0,13.98,0.12,10.0,703,0,1,0,0,0,0,1,0,0,0,0,0
28.0,0,0,88626.0,6,15000.0,11.83,0.17,9.0,573,1,1,0,0,0,0,0,0,0,0,1,0
28.0,0,0,102905.0,7,9073.0,7.59,0.09,10.0,641,1,1,0,0,0,0,0,0,0,1,0,0
31.0,1,2,73693.0,8,8650.0,8.49,0.12,8.0,689,0,0,0,0,1,0,0,0,0,1,0,0
33.0,1,2,66782.0,8,1500.0,10.56,0.02,11.0,622,1,1,0,0,0,0,1,0,0,0,0,0
24.0,1,1,27272.0,3,3000.0,16.0,0.11,2.0,715,0,0,0,1,0,0,1,0,0,0,0,0
29.0,0,0,86017.0,5,12000.0,11.8,0.14,7.0,578,0,0,0,0,1,0,0,0,0,1,0,0
26.0,1,2,43427.0,2,4800.0,6.03,0.11,2.0,641,1,0,0,1,0,0,0,1,0,0,0,0
36.0,0,0,64706.0,13,2200.0,14.35,0.03,17.0,650,1,1,0,0,0,1,0,0,0,0,0,0
23.0,0,1,61958.0,4,4000.0,6.03,0.06,2.0,543,1,1,0,0,0,1,0,0,0,0,0,0
22.0,1,2,154945.0,0,30000.0,7.29,0.19,2.0,546,1,1,0,0,0,1,0,0,0,0,0,0
28.0,1,1,150809.0,6,15000.0,12.69,0.1,5.0,638,1,1,0,0,0,0,0,0,0,1,0,0
38.0,1,3,66856.0,17,3325.0,16.89,0.05,14.0,676,1,0,0,0,1,0,0,1,0,0,0,0
27.0,1,2,60613.0,4,6000.0,11.22,0.1,8.0,706,1,0,0,0,1,0,0,0,0,1,0,0
32.0,1,2,181078.0,9,20000.0,7.9,0.11,10.0,591,1,1,0,0,0,0,0,0,0,1,0,0
36.0,0,2,102761.0,13,9600.0,7.51,0.09,15.0,719,0,0,0,0,1,0,0,0,0,1,0,0
25.0,1,0,72896.0,3,5500.0,10.99,0.08,2.0,648,0,0,0,1,0,0,1,0,0,0,0,0
22.0,1,2,110346.0,0,15000.0,7.88,0.14,2.0,654,1,0,0,1,0,0,1,0,0,0,0,0
29.0,0,2,76447.0,3,10000.0,15.33,0.13,9.0,674,1,0,0,0,1,0,0,0,0,1,0,0
23.0,0,2,138949.0,2,10000.0,10.59,0.07,2.0,687,1,1,0,0,0,0,1,0,0,0,0,0
22.0,1,3,44389.0,1,6000.0,7.51,0.14,4.0,568,1,0,0,0,1,0,0,0,0,0,1,0
24.0,0,3,89747.0,2,3900.0,5.99,0.04,4.0,615,1,1,0,0,0,1,0,0,0,0,0,0
25.0,0,2,58759.0,0,1200.0,12.68,0.02,4.0,631,0,0,0,0,1,0,1,0,0,0,0,0
28.0,1,2,99300.0,5,4000.0,8.73,0.04,10.0,621,1,0,0,0,1,1,0,0,0,0,0,0
21.0,0,1,32193.0,1,6000.0,7.49,0.19,2.0,660,0,0,0,0,1,1,0,0,0,0,0,0
38.0,1,0,89977.0,14,18000.0,14.35,0.2,15.0,662,1,1,0,0,0,0,0,0,0,1,0,0
23.0,1,3,94963.0,3,20000.0,13.45,0.21,4.0,648,1,0,0,0,1,0,0,0,0,0,1,0
25.0,1,0,37183.0,5,3000.0,9.63,0.08,2.0,565,1,0,0,1,0,0,0,0,0,1,0,0
22.0,1,3,73051.0,0,10000.0,7.9,0.14,4.0,585,1,1,0,0,0,0,0,0,1,0,0,0
30.0,1,2,50836.0,6,15000.0,10.0,0.3,9.0,667,1,1,0,0,0,0,0,0,0,0,1,0
35.0,0,0,80933.0,11,3300.0,7.88,0.04,6.0,642,0,1,0,0,0,0,0,0,0,1,0,0
24.0,0,0,35196.0,4,6001.0,8.94,0.17,3.0,644,1,0,0,0,1,0,0,0,1,0,0,0
28.0,0,0,61367.0,7,9000.0,11.01,0.15,7.0,593,0,1,0,0,0,0,0,0,0,1,0,0
24.0,0,0,73110.0,0,4000.0,7.72,0.05,3.0,617,1,1,0,0,0,0,1,0,0,0,0,0
22.0,0,0,109820.0,1,20000.0,10.46,0.18,3.0,615,1,1,0,0,0,0,0,1,0,0,0,0
25.0,1,3,44098.0,6,3350.0,7.9,0.08,4.0,682,1,0,0,0,1,0,0,0,0,1,0,0
30.0,0,3,132908.0,10,5000.0,11.01,0.04,10.0,583,1,1,0,0,0,0,0,0,1,0,0,0
22.0,0,0,73071.0,1,7000.0,7.14,0.1,3.0,687,1,1,0,0,0,0,0,0,0,0,1,0
39.0,1,0,61139.0,16,8000.0,7.68,0.13,11.0,667,1,1,0,0,0,0,0,0,0,1,0,0
32.0,1,1,54696.0,9,6400.0,7.49,0.12,9.0,678,0,1,0,0,0,0,0,0,0,1,0,0
31.0,0,0,57751.0,6,10000.0,15.96,0.17,10.0,516,1,0,0,0,1,0,0,0,1,0,0,0
25.0,0,3,97634.0,2,12000.0,5.8,0.12,4.0,624,1,1,0,0,0,1,0,0,0,0,0,0
26.0,0,3,140072.0,0,19800.0,11.48,0.14,4.0,617,1,0,0,0,1,0,0,0,1,0,0,0
23.0,0,1,85052.0,1,10000.0,11.01,0.12,3.0,679,0,0,0,1,0,0,0,0,0,0,1,0
27.0,1,1,48890.0,5,2000.0,10.75,0.04,6.0,584,0,0,0,0,1,1,0,0,0,0,0,0
35.0,1,2,90781.0,17,20000.0,13.49,0.22,5.0,655,1,1,0,0,0,0,0,0,0,1,0,0
25.0,1,2,58778.0,1,3000.0,11.99,0.05,4.0,662,1,1,0,0,0,0,0,0,0,0,1,0
24.0,1,1,115171.0,0,10000.0,11.75,0.09,5.0,644,1,1,0,0,0,0,0,0,0,1,0,0
24.0,1,2,64478.0,1,10000.0,14.91,0.16,2.0,572,1,1,0,0,0,0,0,0,0,1,0,0
26.0,1,0,27165.0,3,8000.0,7.68,0.29,5.0,524,1,1,0,0,0,0,0,0,0,1,0,0
25.0,1,0,76352.0,5,8911.0,7.67,0.12,4.0,626,1,0,0,0,1,0,0,0,1,0,0,0
22.0,1,1,24882.0,2,3000.0,13.11,0.12,4.0,626,0,0,0,0,1,0,1,0,0,0,0,0
29.0,0,2,66622.0,9,6000.0,7.14,0.09,9.0,670,0,1,0,0,0,0,0,0,0,0,1,0
51.0,0,1,34474.0,29,8000.0,11.86,0.23,26.0,617,1,0,0,0,1,0,0,0,0,0,1,0
22.0,1,0,82673.0,2,9600.0,7.51,0.12,2.0,668,0,0,0,0,1,1,0,0,0,0,0,0
26.0,0,2,73064.0,5,16000.0,7.9,0.22,2.0,560,1,1,0,0,0,0,1,0,0,0,0,0
42.0,1,1,87590.0,19,8000.0,7.17,0.09,17.0,680,0,0,0,0,1,0,1,0,0,0,0,0
36.0,1,1,162885.0,9,24250.0,12.87,0.15,15.0,575,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1,2,47347.0,1,6000.0,13.24,0.13,3.0,626,0,0,0,1,0,0,0,0,0,1,0,0
26.0,0,1,42804.0,4,5600.0,11.11,0.13,4.0,601,1,0,0,1,0,0,0,0,0,0,1,0
24.0,0,2,122182.0,2,30000.0,17.73,0.25,2.0,613,1,1,0,0,0,0,0,0,1,0,0,0
22.0,0,2,79032.0,0,6500.0,11.01,0.08,2.0,520,1,1,0,0,0,0,1,0,0,0,0,0
31.0,0,3,114997.0,7,13200.0,12.99,0.11,8.0,697,1,1,0,0,0,0,0,1,0,0,0,0
28.0,0,3,239600.0,6,10000.0,9.32,0.04,10.0,711,0,1,0,0,0,0,0,1,0,0,0,0
28.0,1,2,133277.0,4,10750.0,11.86,0.08,9.0,629,1,1,0,0,0,0,0,1,0,0,0,0
30.0,1,1,25421.0,9,5000.0,8.59,0.2,5.0,670,1,0,0,0,1,0,0,0,0,1,0,0
21.0,1,1,31436.0,0,4000.0,8.49,0.13,4.0,676,0,0,0,0,1,0,0,0,0,1,0,0
22.0,1,1,80106.0,0,16800.0,13.92,0.21,2.0,721,1,1,0,0,0,0,0,0,1,0,0,0
34.0,0,1,217034.0,9,12900.0,12.99,0.06,7.0,475,1,1,0,0,0,0,1,0,0,0,0,0
37.0,0,1,43007.0,16,13250.0,11.71,0.31,14.0,660,1,0,0,1,0,0,0,0,0,1,0,0
35.0,0,1,48727.0,16,5100.0,13.72,0.1,5.0,666,0,0,0,0,1,1,0,0,0,0,0,0
30.0,0,3,73031.0,6,21000.0,7.9,0.29,5.0,594,1,0,0,1,0,0,0,1,0,0,0,0
35.0,0,2,56963.0,16,17000.0,11.83,0.3,10.0,709,0,1,0,0,0,0,1,0,0,0,0,0
23.0,0,0,65413.0,0,8572.0,7.87,0.13,3.0,595,1,1,0,0,0,0,0,1,0,0,0,0
33.0,0,1,126675.0,10,5150.0,12.41,0.04,9.0,696,1,1,0,0,0,0,0,0,0,1,0,0
26.0,1,1,48292.0,1,3500.0,6.77,0.07,4.0,637,0,0,0,0,1,0,0,0,1,0,0,0
28.0,1,0,103321.0,4,5000.0,6.92,0.05,8.0,661,0,1,0,0,0,0,0,0,1,0,0,0
58.0,0,0,120577.0,40,6000.0,5.42,0.05,19.0,699,0,1,0,0,0,0,0,0,0,1,0,0
25.0,0,0,20868.0,0,1500.0,6.91,0.07,4.0,574,1,0,0,0,1,0,0,0,1,0,0,0
26.0,0,1,41963.0,0,5000.0,5.79,0.12,4.0,559,1,1,0,0,0,0,0,0,0,1,0,0
21.0,1,1,38729.0,0,1000.0,14.59,0.03,2.0,647,1,1,0,0,0,0,1,0,0,0,0,0
32.0,1,1,91216.0,9,10000.0,7.29,0.11,10.0,707,1,0,0,0,1,0,0,1,0,0,0,0
22.0,1,1,36965.0,0,5400.0,12.84,0.15,4.0,476,1,1,0,0,0,0,1,0,0,0,0,0
27.0,0,2,42854.0,4,4500.0,8.15,0.11,7.0,674,0,0,0,0,1,0,0,0,0,1,0,0
22.0,1,1,53799.0,0,7380.0,7.91,0.14,3.0,594,1,1,0,0,0,0,0,0,1,0,0,0
35.0,0,0,61103.0,15,12000.0,6.62,0.2,6.0,651,1,1,0,0,0,0,0,1,0,0,0,0
26.0,1,2,72976.0,3,5000.0,7.37,0.07,4.0,591,1,1,0,0,0,0,0,0,0,1,0,0
30.0,1,2,56422.0,3,11176.0,13.43,0.2,6.0,603,1,0,0,0,1,0,0,1,0,0,0,0
29.0,0,0,55034.0,5,9000.0,14.55,0.16,6.0,659,0,0,0,0,1,1,0,0,0,0,0,0
45.0,1,1,63731.0,25,14000.0,11.01,0.22,16.0,648,1,1,0,0,0,0,1,0,0,0,0,0
30.0,1,3,43363.0,9,8000.0,9.26,0.18,9.0,618,1,0,0,0,1,0,1,0,0,0,0,0
30.0,0,2,91119.0,7,5600.0,15.99,0.06,7.0,675,0,0,0,0,1,0,0,0,0,1,0,0
25.0,0,2,109309.0,3,6000.0,7.74,0.05,4.0,671,0,1,0,0,0,0,0,0,0,1,0,0
22.0,0,0,48828.0,0,3500.0,11.01,0.07,2.0,512,1,0,0,1,0,0,1,0,0,0,0,0
23.0,0,1,78896.0,1,5148.0,10.18,0.07,4.0,644,0,1,0,0,0,1,0,0,0,0,0,0
27.0,0,1,71381.0,6,6400.0,11.42,0.09,5.0,552,1,1,0,0,0,1,0,0,0,0,0,0
28.0,1,2,73043.0,1,2000.0,11.01,0.03,6.0,695,1,0,0,0,1,0,1,0,0,0,0,0
29.0,1,3,133125.0,6,5000.0,10.01,0.04,9.0,705,1,1,0,0,0,0,0,0,1,0,0,0
21.0,0,3,72957.0,0,5000.0,8.49,0.07,2.0,641,1,0,0,0,1,0,0,0,0,0,1,0
41.0,1,2,301172.0,17,4881.0,10.46,0.02,13.0,727,0,1,0,0,0,0,0,0,0,0,1,0
35.0,1,2,42911.0,13,8000.0,9.91,0.19,5.0,651,0,1,0,0,0,0,0,0,0,1,0,0
23.0,0,2,81538.0,0,10000.0,9.32,0.12,3.0,665,1,1,0,0,0,0,0,0,1,0,0,0
28.0,0,1,62365.0,8,5000.0,11.14,0.08,10.0,609,1,0,0,0,1,0,1,0,0,0,0,0
22.0,1,2,78055.0,0,5000.0,14.91,0.06,4.0,687,0,1,0,0,0,0,0,0,0,0,1,0
22.0,1,1,37403.0,0,6000.0,7.51,0.16,4.0,657,0,0,0,0,1,0,1,0,0,0,0,0
23.0,1,1,49062.0,3,3400.0,6.92,0.07,3.0,526,1,0,0,0,1,0,0,0,0,0,1,0
28.0,0,2,96896.0,3,5527.0,9.54,0.06,6.0,630,0,1,0,0,0,0,0,0,0,0,1,0
31.0,1,2,78941.0,9,30000.0,12.69,0.38,9.0,693,0,1,0,0,0,0,0,0,0,0,1,0
25.0,1,0,44274.0,2,3500.0,6.62,0.08,3.0,649,1,0,0,0,1,0,0,0,0,0,1,0
36.0,1,3,173345.0,13,7600.0,15.23,0.04,16.0,652,0,1,0,0,0,0,0,0,0,1,0,0
24.0,0,3,124760.0,2,24000.0,16.77,0.19,3.0,672,0,0,0,1,0,0,1,0,0,0,0,0
29.0,0,3,49533.0,6,6000.0,8.38,0.12,8.0,682,0,1,0,0,0,0,1,0,0,0,0,0
32.0,0,2,145010.0,13,2000.0,11.01,0.01,5.0,711,1,1,0,0,0,0,1,0,0,0,0,0
28.0,0,1,42925.0,4,12000.0,5.99,0.28,8.0,604,1,1,0,0,0,0,1,0,0,0,0,0
45.0,1,4,120705.0,22,16000.0,6.62,0.13,16.0,722,1,1,0,0,0,0,0,0,0,1,0,0
30.0,1,3,93947.0,7,9000.0,7.88,0.1,7.0,676,1,1,0,0,0,1,0,0,0,0,0,0
29.0,1,0,85089.0,8,12300.0,8.49,0.14,8.0,604,1,0,0,0,1,0,0,0,0,1,0,0
25.0,0,0,41914.0,2,10000.0,12.42,0.24,3.0,586,1,1,0,0,0,1,0,0,0,0,0,0
24.0,1,2,103060.0,1,8000.0,14.98,0.08,3.0,617,0,1,0,0,0,0,0,0,0,1,0,0
24.0,1,2,103226.0,0,9600.0,7.29,0.09,3.0,609,1,0,0,0,1,0,1,0,0,0,0,0
34.0,1,0,117602.0,14,20000.0,13.22,0.17,7.0,613,0,0,0,0,1,0,0,1,0,0,0,0
34.0,0,3,60652.0,10,2000.0,11.48,0.03,5.0,634,0,0,0,0,1,0,0,1,0,0,0,0
23.0,0,0,120988.0,3,5400.0,12.23,0.04,2.0,671,1,1,0,0,0,0,0,0,0,1,0,0
36.0,0,0,73163.0,14,17050.0,12.69,0.23,14.0,637,1,1,0,0,0,1,0,0,0,0,0,0
23.0,0,2,103181.0,0,12000.0,13.16,0.12,4.0,642,0,0,0,0,1,0,0,0,0,0,1,0
28.0,1,2,163807.0,9,12500.0,8.59,0.08,6.0,693,0,1,0,0,0,0,0,1,0,0,0,0
27.0,0,2,73322.0,4,5000.0,12.61,0.07,4.0,659,1,0,0,0,1,0,0,0,1,0,0,0
27.0,1,2,66506.0,2,5500.0,8.41,0.08,5.0,684,1,1,0,0,0,0,0,0,0,0,1,0
32.0,1,2,144823.0,12,28250.0,16.77,0.2,9.0,648,1,1,0,0,0,0,0,0,0,1,0,0
28.0,0,1,56275.0,8,6000.0,8.0,0.11,7.0,582,1,1,0,0,0,0,1,0,0,0,0,0
30.0,1,2,58695.0,6,3000.0,7.4,0.05,7.0,637,1,1,0,0,0,0,1,0,0,0,0,0
26.0,0,2,85048.0,2,5600.0,13.55,0.07,5.0,625,1,0,0,0,1,0,0,0,1,0,0,0
31.0,0,1,176384.0,10,2500.0,16.7,0.01,9.0,686,1,1,0,0,0,0,1,0,0,0,0,0
32.0,1,1,121154.0,8,7000.0,7.14,0.06,9.0,620,0,1,0,0,0,0,0,1,0,0,0,0
23.0,0,0,63395.0,0,3000.0,5.99,0.05,2.0,587,0,0,0,0,1,0,1,0,0,0,0,0
27.0,1,1,180868.0,3,18000.0,11.01,0.1,7.0,653,0,1,0,0,0,0,0,1,0,0,0,0
31.0,0,1,73043.0,8,7000.0,11.01,0.1,7.0,583,1,1,0,0,0,0,0,0,0,0,1,0
26.0,0,0,79256.0,1,7000.0,13.92,0.09,3.0,659,0,0,0,1,0,0,0,0,1,0,0,0
28.0,0,2,107235.0,6,12000.0,16.29,0.11,6.0,666,1,0,0,0,1,0,1,0,0,0,0,0
27.0,0,3,27797.0,3,1000.0,14.84,0.04,5.0,628,1,0,0,0,1,0,0,0,0,1,0,0
27.0,0,3,55969.0,4,3000.0,6.99,0.05,5.0,669,1,1,0,0,0,1,0,0,0,0,0,0
21.0,0,3,47519.0,0,6000.0,10.38,0.13,3.0,638,1,0,0,0,1,0,1,0,0,0,0,0
31.0,0,0,138817.0,5,6500.0,13.98,0.05,9.0,643,1,1,0,0,0,0,0,0,0,0,1,0
23.0,1,0,64548.0,0,3000.0,12.44,0.05,4.0,597,1,0,0,0,1,0,0,0,1,0,0,0
26.0,1,0,66914.0,4,9000.0,16.7,0.13,3.0,656,0,0,0,0,1,0,1,0,0,0,0,0
29.0,1,1,36914.0,5,5000.0,12.53,0.14,8.0,647,0,0,0,0,1,0,1,0,0,0,0,0
28.0,1,0,72994.0,6,6000.0,11.01,0.08,5.0,666,0,1,0,0,0,0,0,0,0,1,0,0
22.0,1,2,54380.0,1,11775.0,13.49,0.22,4.0,578,1,0,0,0,1,0,0,0,0,1,0,0
